class_id,teacher_id,subject,room_id,day,slot,confidence
G3-B01,T088,arabic,A-CR-044,Wed,2,0.5
G3-B01,T088,arabic,A-CR-030,Thu,2,0.5
G3-B01,T088,arabic,A-CR-001,Sun,3,0.5
G3-B01,T471,english,A-CR-002,Sun,3,0.5
G3-B01,T471,english,A-CR-002,Mon,3,0.5
G3-B01,T471,english,A-CR-003,Tue,3,0.5
G3-B01,T471,english,A-CR-003,Wed,3,0.5
G3-B01,T471,english,A-CR-003,Thu,3,0.5
G3-B01,T039,english,A-CR-003,Sun,3,0.5
G3-B01,T039,english,A-CR-003,Mon,3,0.5
G3-B01,T039,english,A-CR-004,Tue,3,0.5
G3-B01,T039,english,A-CR-004,Wed,3,0.5
G3-B01,T126,islamic,A-CR-073,Sun,1,0.5
G3-B01,T126,islamic,A-CR-074,Mon,1,0.5
G3-B01,T126,islamic,A-CR-065,Tue,1,0.5
G3-B01,T126,islamic,A-CR-059,Thu,1,0.5
G3-B01,T126,islamic,A-CR-037,Sun,2,0.5
G3-B01,T126,islamic,A-CR-037,Mon,2,0.5
G3-B01,T484,social,A-CR-074,Sun,1,0.5
G3-B02,T129,arabic,A-CR-033,Tue,2,0.5
G3-B02,T129,arabic,A-CR-031,Thu,2,0.5
G3-B02,T129,arabic,A-CR-004,Sun,3,0.5
G3-B02,T129,arabic,A-CR-004,Mon,3,0.5
G3-B02,T129,arabic,A-CR-005,Tue,3,0.5
G3-B02,T150,english,A-CR-005,Sun,3,0.5
G3-B02,T150,english,A-CR-005,Mon,3,0.5
G3-B02,T150,english,A-CR-006,Tue,3,0.5
G3-B02,T150,english,A-CR-005,Wed,3,0.5
G3-B02,T150,english,A-CR-004,Thu,3,0.5
G3-B02,T161,english,A-CR-006,Sun,3,0.5
G3-B02,T161,english,A-CR-006,Mon,3,0.5
G3-B02,T161,english,A-CR-007,Tue,3,0.5
G3-B02,T161,english,A-CR-005,Thu,3,0.5
G3-B02,T447,islamic,A-CR-075,Mon,1,0.5
G3-B02,T447,islamic,A-CR-066,Tue,1,0.5
G3-B02,T447,islamic,A-CR-070,Wed,1,0.5
G3-B02,T447,islamic,A-CR-038,Sun,2,0.5
G3-B02,T447,islamic,A-CR-038,Mon,2,0.5
G3-B02,T447,islamic,A-CR-034,Tue,2,0.5
G3-B02,T489,social,A-CR-067,Tue,1,0.5
G3-B03,T159,arabic,A-CR-039,Sun,2,0.5
G3-B03,T159,arabic,A-CR-039,Mon,2,0.5
G3-B03,T159,arabic,A-CR-035,Tue,2,0.5
G3-B03,T159,arabic,A-CR-045,Wed,2,0.5
G3-B03,T159,arabic,A-CR-032,Thu,2,0.5
G3-B03,T247,english,A-CR-007,Sun,3,0.5
G3-B03,T247,english,A-CR-007,Mon,3,0.5
G3-B03,T247,english,A-CR-008,Tue,3,0.5
G3-B03,T247,english,A-CR-006,Wed,3,0.5
G3-B03,T247,english,A-CR-006,Thu,3,0.5
G3-B03,T398,english,A-CR-008,Sun,3,0.5
G3-B03,T398,english,A-CR-008,Mon,3,0.5
G3-B03,T398,english,A-CR-009,Tue,3,0.5
G3-B03,T398,english,A-CR-007,Thu,3,0.5
G3-B03,T414,islamic,A-CR-075,Sun,1,0.5
G3-B03,T414,islamic,A-CR-076,Mon,1,0.5
G3-B03,T414,islamic,A-CR-068,Tue,1,0.5
G3-B03,T414,islamic,A-CR-071,Wed,1,0.5
G3-B03,T414,islamic,A-CR-060,Thu,1,0.5
G3-B03,T414,islamic,A-CR-040,Sun,2,0.5
G3-B03,T043,social,A-CR-076,Sun,1,0.5
G3-B04,T198,arabic,A-CR-041,Sun,2,0.5
G3-B04,T198,arabic,A-CR-040,Mon,2,0.5
G3-B04,T198,arabic,A-CR-036,Tue,2,0.5
G3-B04,T198,arabic,A-CR-033,Thu,2,0.5
G3-B04,T198,arabic,A-CR-009,Sun,3,0.5
G3-B04,T057,english,A-CR-010,Sun,3,0.5
G3-B04,T057,english,A-CR-009,Mon,3,0.5
G3-B04,T057,english,A-CR-010,Tue,3,0.5
G3-B04,T057,english,A-CR-007,Wed,3,0.5
G3-B04,T081,english,A-CR-011,Sun,3,0.5
G3-B04,T081,english,A-CR-010,Mon,3,0.5
G3-B04,T081,english,A-CR-011,Tue,3,0.5
G3-B04,T081,english,A-CR-008,Wed,3,0.5
G3-B04,T081,english,A-CR-008,Thu,3,0.5
G3-B04,T416,islamic,A-CR-077,Sun,1,0.5
G3-B04,T416,islamic,A-CR-077,Mon,1,0.5
G3-B04,T416,islamic,A-CR-069,Tue,1,0.5
G3-B04,T416,islamic,A-CR-072,Wed,1,0.5
G3-B04,T416,islamic,A-CR-061,Thu,1,0.5
G3-B04,T416,islamic,A-CR-042,Sun,2,0.5
G3-B04,T051,social,A-CR-078,Sun,1,0.5
G3-B05,T228,arabic,A-CR-043,Sun,2,0.5
G3-B05,T228,arabic,A-CR-041,Mon,2,0.5
G3-B05,T228,arabic,A-CR-037,Tue,2,0.5
G3-B05,T228,arabic,A-CR-046,Wed,2,0.5
G3-B05,T228,arabic,A-CR-034,Thu,2,0.5
G3-B05,T096,english,A-CR-012,Sun,3,0.5
G3-B05,T096,english,A-CR-011,Mon,3,0.5
G3-B05,T096,english,A-CR-012,Tue,3,0.5
G3-B05,T096,english,A-CR-009,Wed,3,0.5
G3-B05,T096,english,A-CR-009,Thu,3,0.5
G3-B05,T230,english,A-CR-013,Sun,3,0.5
G3-B05,T230,english,A-CR-012,Mon,3,0.5
G3-B05,T230,english,A-CR-013,Tue,3,0.5
G3-B05,T230,english,A-CR-010,Wed,3,0.5
G3-B05,T434,islamic,A-CR-079,Sun,1,0.5
G3-B05,T434,islamic,A-CR-078,Mon,1,0.5
G3-B05,T434,islamic,A-CR-070,Tue,1,0.5
G3-B05,T434,islamic,A-CR-073,Wed,1,0.5
G3-B05,T434,islamic,A-CR-062,Thu,1,0.5
G3-B05,T434,islamic,A-CR-044,Sun,2,0.5
G3-B05,T064,social,A-CR-080,Sun,1,0.5
G3-B06,T233,arabic,A-CR-042,Mon,2,0.5
G3-B06,T233,arabic,A-CR-038,Tue,2,0.5
G3-B06,T233,arabic,A-CR-047,Wed,2,0.5
G3-B06,T233,arabic,A-CR-035,Thu,2,0.5
G3-B06,T233,arabic,A-CR-014,Sun,3,0.5
G3-B06,T301,english,A-CR-015,Sun,3,0.5
G3-B06,T301,english,A-CR-014,Tue,3,0.5
G3-B06,T301,english,A-CR-011,Wed,3,0.5
G3-B06,T076,english,A-CR-016,Sun,3,0.5
G3-B06,T076,english,A-CR-013,Mon,3,0.5
G3-B06,T076,english,A-CR-015,Tue,3,0.5
G3-B06,T076,english,A-CR-010,Thu,3,0.5
G3-B06,T308,english,A-CR-017,Sun,3,0.5
G3-B06,T308,english,A-CR-014,Mon,3,0.5
G3-B06,T084,islamic,A-CR-081,Sun,1,0.5
G3-B06,T084,islamic,A-CR-079,Mon,1,0.5
G3-B06,T084,islamic,A-CR-074,Wed,1,0.5
G3-B06,T084,islamic,A-CR-045,Sun,2,0.5
G3-B06,T084,islamic,A-CR-043,Mon,2,0.5
G3-B06,T084,islamic,A-CR-039,Tue,2,0.5
G3-B06,T082,social,A-CR-082,Sun,1,0.5
G3-B07,T256,arabic,A-CR-046,Sun,2,0.5
G3-B07,T256,arabic,A-CR-044,Mon,2,0.5
G3-B07,T256,arabic,A-CR-040,Tue,2,0.5
G3-B07,T256,arabic,A-CR-048,Wed,2,0.5
G3-B07,T256,arabic,A-CR-036,Thu,2,0.5
G3-B07,T323,english,A-CR-018,Sun,3,0.5
G3-B07,T323,english,A-CR-015,Mon,3,0.5
G3-B07,T323,english,A-CR-012,Wed,3,0.5
G3-B07,T323,english,A-CR-011,Thu,3,0.5
G3-B07,T342,english,A-CR-019,Sun,3,0.5
G3-B07,T342,english,A-CR-016,Mon,3,0.5
G3-B07,T342,english,A-CR-016,Tue,3,0.5
G3-B07,T342,english,A-CR-013,Wed,3,0.5
G3-B07,T350,english,A-CR-017,Mon,3,0.5
G3-B07,T126,islamic,A-CR-041,Tue,2,0.5
G3-B07,T126,islamic,A-CR-049,Wed,2,0.5
G3-B07,T126,islamic,A-CR-037,Thu,2,0.5
G3-B07,T126,islamic,A-CR-018,Mon,3,0.5
G3-B07,T126,islamic,A-CR-017,Tue,3,0.5
G3-B07,T126,islamic,A-CR-014,Wed,3,0.5
G3-B07,T083,social,A-CR-083,Sun,1,0.5
G3-B08,T273,arabic,A-CR-063,Thu,1,0.5
G3-B08,T273,arabic,A-CR-047,Sun,2,0.5
G3-B08,T273,arabic,A-CR-045,Mon,2,0.5
G3-B08,T273,arabic,A-CR-042,Tue,2,0.5
G3-B08,T273,arabic,A-CR-050,Wed,2,0.5
G3-B08,T441,english,A-CR-020,Sun,3,0.5
G3-B08,T441,english,A-CR-019,Mon,3,0.5
G3-B08,T441,english,A-CR-015,Wed,3,0.5
G3-B08,T441,english,A-CR-012,Thu,3,0.5
G3-B08,T099,english,A-CR-021,Sun,3,0.5
G3-B08,T099,english,A-CR-018,Tue,3,0.5
G3-B08,T099,english,A-CR-016,Wed,3,0.5
G3-B08,T099,english,A-CR-013,Thu,3,0.5
G3-B08,T102,english,A-CR-022,Sun,3,0.5
G3-B08,T294,islamic,A-CR-064,Thu,1,0.5
G3-B08,T294,islamic,A-CR-046,Mon,2,0.5
G3-B08,T294,islamic,A-CR-043,Tue,2,0.5
G3-B08,T294,islamic,A-CR-051,Wed,2,0.5
G3-B08,T294,islamic,A-CR-038,Thu,2,0.5
G3-B08,T294,islamic,A-CR-023,Sun,3,0.5
G3-B08,T095,social,A-CR-084,Sun,1,0.5
G3-B09,T310,arabic,A-CR-048,Sun,2,0.5
G3-B09,T310,arabic,A-CR-047,Mon,2,0.5
G3-B09,T310,arabic,A-CR-044,Tue,2,0.5
G3-B09,T310,arabic,A-CR-052,Wed,2,0.5
G3-B09,T310,arabic,A-CR-024,Sun,3,0.5
G3-B09,T110,english,A-CR-025,Sun,3,0.5
G3-B09,T110,english,A-CR-020,Mon,3,0.5
G3-B09,T110,english,A-CR-019,Tue,3,0.5
G3-B09,T148,english,A-CR-026,Sun,3,0.5
G3-B09,T148,english,A-CR-021,Mon,3,0.5
G3-B09,T148,english,A-CR-017,Wed,3,0.5
G3-B09,T148,english,A-CR-014,Thu,3,0.5
G3-B09,T168,english,A-CR-022,Mon,3,0.5
G3-B09,T168,english,A-CR-020,Tue,3,0.5
G3-B09,T432,islamic,A-CR-049,Sun,2,0.5
G3-B09,T432,islamic,A-CR-053,Wed,2,0.5
G3-B09,T432,islamic,A-CR-039,Thu,2,0.5
G3-B09,T432,islamic,A-CR-027,Sun,3,0.5
G3-B09,T432,islamic,A-CR-023,Mon,3,0.5
G3-B09,T432,islamic,A-CR-021,Tue,3,0.5
G3-B09,T133,social,A-CR-080,Mon,1,0.5
G3-B10,T470,arabic,A-CR-050,Sun,2,0.5
G3-B10,T470,arabic,A-CR-048,Mon,2,0.5
G3-B10,T470,arabic,A-CR-045,Tue,2,0.5
G3-B10,T470,arabic,A-CR-054,Wed,2,0.5
G3-B10,T470,arabic,A-CR-028,Sun,3,0.5
G3-B10,T177,english,A-CR-029,Sun,3,0.5
G3-B10,T177,english,A-CR-018,Wed,3,0.5
G3-B10,T177,english,A-CR-015,Thu,3,0.5
G3-B10,T350,english,A-CR-022,Tue,3,0.5
G3-B10,T350,english,A-CR-019,Wed,3,0.5
G3-B10,T430,english,A-CR-030,Sun,3,0.5
G3-B10,T430,english,A-CR-024,Mon,3,0.5
G3-B10,T430,english,A-CR-023,Tue,3,0.5
G3-B10,T430,english,A-CR-020,Wed,3,0.5
G3-B10,T447,islamic,A-CR-055,Wed,2,0.5
G3-B10,T447,islamic,A-CR-040,Thu,2,0.5
G3-B10,T447,islamic,A-CR-025,Mon,3,0.5
G3-B10,T447,islamic,A-CR-024,Tue,3,0.5
G3-B10,T447,islamic,A-CR-021,Wed,3,0.5
G3-B10,T447,islamic,A-CR-016,Thu,3,0.5
G3-B10,T207,social,A-CR-085,Sun,1,0.5
G3-G01,T362,arabic,A-CR-051,Sun,2,0.5
G3-G01,T362,arabic,A-CR-046,Tue,2,0.5
G3-G01,T362,arabic,A-CR-056,Wed,2,0.5
G3-G01,T362,arabic,A-CR-031,Sun,3,0.5
G3-G01,T362,arabic,A-CR-025,Tue,3,0.5
G3-G01,T145,english,A-CR-026,Mon,3,0.5
G3-G01,T145,english,A-CR-026,Tue,3,0.5
G3-G01,T145,english,A-CR-022,Wed,3,0.5
G3-G01,T145,english,A-CR-017,Thu,3,0.5
G3-G01,T260,english,A-CR-027,Mon,3,0.5
G3-G01,T260,english,A-CR-027,Tue,3,0.5
G3-G01,T260,english,A-CR-023,Wed,3,0.5
G3-G01,T260,english,A-CR-018,Thu,3,0.5
G3-G01,T403,english,A-CR-032,Sun,3,0.5
G3-G01,T053,islamic,A-CR-086,Sun,1,0.5
G3-G01,T053,islamic,A-CR-081,Mon,1,0.5
G3-G01,T053,islamic,A-CR-071,Tue,1,0.5
G3-G01,T053,islamic,A-CR-075,Wed,1,0.5
G3-G01,T053,islamic,A-CR-065,Thu,1,0.5
G3-G01,T053,islamic,A-CR-052,Sun,2,0.5
G3-G01,T389,social,A-CR-087,Sun,1,0.5
G3-G02,T182,arabic,A-CR-066,Thu,1,0.5
G3-G02,T182,arabic,A-CR-049,Mon,2,0.5
G3-G02,T182,arabic,A-CR-047,Tue,2,0.5
G3-G02,T182,arabic,A-CR-057,Wed,2,0.5
G3-G02,T182,arabic,A-CR-041,Thu,2,0.5
G3-G02,T073,english,A-CR-033,Sun,3,0.5
G3-G02,T073,english,A-CR-028,Mon,3,0.5
G3-G02,T073,english,A-CR-028,Tue,3,0.5
G3-G02,T073,english,A-CR-019,Thu,3,0.5
G3-G02,T167,english,A-CR-034,Sun,3,0.5
G3-G02,T167,english,A-CR-029,Mon,3,0.5
G3-G02,T167,english,A-CR-029,Tue,3,0.5
G3-G02,T167,english,A-CR-024,Wed,3,0.5
G3-G02,T167,english,A-CR-020,Thu,3,0.5
G3-G02,T337,islamic,A-CR-088,Sun,1,0.5
G3-G02,T337,islamic,A-CR-082,Mon,1,0.5
G3-G02,T337,islamic,A-CR-072,Tue,1,0.5
G3-G02,T337,islamic,A-CR-076,Wed,1,0.5
G3-G02,T337,islamic,A-CR-067,Thu,1,0.5
G3-G02,T337,islamic,A-CR-053,Sun,2,0.5
G3-G02,T425,social,A-CR-089,Sun,1,0.5
G3-G03,T288,arabic,A-CR-054,Sun,2,0.5
G3-G03,T288,arabic,A-CR-050,Mon,2,0.5
G3-G03,T288,arabic,A-CR-048,Tue,2,0.5
G3-G03,T288,arabic,A-CR-058,Wed,2,0.5
G3-G03,T288,arabic,A-CR-042,Thu,2,0.5
G3-G03,T203,english,A-CR-035,Sun,3,0.5
G3-G03,T203,english,A-CR-030,Tue,3,0.5
G3-G03,T203,english,A-CR-025,Wed,3,0.5
G3-G03,T203,english,A-CR-021,Thu,3,0.5
G3-G03,T262,english,A-CR-030,Mon,3,0.5
G3-G03,T262,english,A-CR-031,Tue,3,0.5
G3-G03,T262,english,A-CR-026,Wed,3,0.5
G3-G03,T262,english,A-CR-022,Thu,3,0.5
G3-G03,T403,english,A-CR-031,Mon,3,0.5
G3-G03,T125,islamic,A-CR-090,Sun,1,0.5
G3-G03,T125,islamic,A-CR-073,Tue,1,0.5
G3-G03,T125,islamic,A-CR-077,Wed,1,0.5
G3-G03,T125,islamic,A-CR-068,Thu,1,0.5
G3-G03,T125,islamic,A-CR-055,Sun,2,0.5
G3-G03,T125,islamic,A-CR-051,Mon,2,0.5
G3-G03,T460,social,A-CR-083,Mon,1,0.5
G3-G04,T297,arabic,A-CR-056,Sun,2,0.5
G3-G04,T297,arabic,A-CR-049,Tue,2,0.5
G3-G04,T297,arabic,A-CR-059,Wed,2,0.5
G3-G04,T297,arabic,A-CR-043,Thu,2,0.5
G3-G04,T297,arabic,A-CR-032,Mon,3,0.5
G3-G04,T068,english,A-CR-036,Sun,3,0.5
G3-G04,T068,english,A-CR-033,Mon,3,0.5
G3-G04,T068,english,A-CR-032,Tue,3,0.5
G3-G04,T068,english,A-CR-027,Wed,3,0.5
G3-G04,T068,english,A-CR-023,Thu,3,0.5
G3-G04,T181,english,A-CR-037,Sun,3,0.5
G3-G04,T181,english,A-CR-034,Mon,3,0.5
G3-G04,T181,english,A-CR-024,Thu,3,0.5
G3-G04,T202,english,A-CR-038,Sun,3,0.5
G3-G04,T352,islamic,A-CR-074,Tue,1,0.5
G3-G04,T352,islamic,A-CR-078,Wed,1,0.5
G3-G04,T352,islamic,A-CR-069,Thu,1,0.5
G3-G04,T352,islamic,A-CR-057,Sun,2,0.5
G3-G04,T352,islamic,A-CR-052,Mon,2,0.5
G3-G04,T352,islamic,A-CR-050,Tue,2,0.5
G3-G04,T469,social,A-CR-084,Mon,1,0.5
G3-G05,T340,arabic,A-CR-058,Sun,2,0.5
G3-G05,T340,arabic,A-CR-051,Tue,2,0.5
G3-G05,T340,arabic,A-CR-060,Wed,2,0.5
G3-G05,T340,arabic,A-CR-039,Sun,3,0.5
G3-G05,T340,arabic,A-CR-035,Mon,3,0.5
G3-G05,T258,english,A-CR-036,Mon,3,0.5
G3-G05,T258,english,A-CR-033,Tue,3,0.5
G3-G05,T258,english,A-CR-025,Thu,3,0.5
G3-G05,T270,english,A-CR-040,Sun,3,0.5
G3-G05,T270,english,A-CR-037,Mon,3,0.5
G3-G05,T270,english,A-CR-034,Tue,3,0.5
G3-G05,T270,english,A-CR-028,Wed,3,0.5
G3-G05,T270,english,A-CR-026,Thu,3,0.5
G3-G05,T322,english,A-CR-041,Sun,3,0.5
G3-G05,T364,islamic,A-CR-085,Mon,1,0.5
G3-G05,T364,islamic,A-CR-075,Tue,1,0.5
G3-G05,T364,islamic,A-CR-079,Wed,1,0.5
G3-G05,T364,islamic,A-CR-070,Thu,1,0.5
G3-G05,T364,islamic,A-CR-053,Mon,2,0.5
G3-G05,T364,islamic,A-CR-052,Tue,2,0.5
G3-G05,T474,social,A-CR-086,Mon,1,0.5
G3-G06,T373,arabic,A-CR-059,Sun,2,0.5
G3-G06,T373,arabic,A-CR-053,Tue,2,0.5
G3-G06,T373,arabic,A-CR-061,Wed,2,0.5
G3-G06,T373,arabic,A-CR-044,Thu,2,0.5
G3-G06,T373,arabic,A-CR-042,Sun,3,0.5
G3-G06,T371,english,A-CR-038,Mon,3,0.5
G3-G06,T371,english,A-CR-035,Tue,3,0.5
G3-G06,T371,english,A-CR-029,Wed,3,0.5
G3-G06,T371,english,A-CR-027,Thu,3,0.5
G3-G06,T377,english,A-CR-043,Sun,3,0.5
G3-G06,T377,english,A-CR-036,Tue,3,0.5
G3-G06,T377,english,A-CR-030,Wed,3,0.5
G3-G06,T388,english,A-CR-044,Sun,3,0.5
G3-G06,T388,english,A-CR-039,Mon,3,0.5
G3-G06,T047,islamic,A-CR-076,Tue,1,0.5
G3-G06,T047,islamic,A-CR-071,Thu,1,0.5
G3-G06,T047,islamic,A-CR-060,Sun,2,0.5
G3-G06,T047,islamic,A-CR-054,Mon,2,0.5
G3-G06,T047,islamic,A-CR-054,Tue,2,0.5
G3-G06,T047,islamic,A-CR-045,Thu,2,0.5
G3-G06,T477,social,A-CR-087,Mon,1,0.5
G3-G07,T381,arabic,A-CR-061,Sun,2,0.5
G3-G07,T381,arabic,A-CR-055,Mon,2,0.5
G3-G07,T381,arabic,A-CR-055,Tue,2,0.5
G3-G07,T381,arabic,A-CR-062,Wed,2,0.5
G3-G07,T381,arabic,A-CR-046,Thu,2,0.5
G3-G07,T403,english,A-CR-037,Tue,3,0.5
G3-G07,T403,english,A-CR-031,Wed,3,0.5
G3-G07,T403,english,A-CR-028,Thu,3,0.5
G3-G07,T462,english,A-CR-040,Mon,3,0.5
G3-G07,T462,english,A-CR-038,Tue,3,0.5
G3-G07,T462,english,A-CR-032,Wed,3,0.5
G3-G07,T044,english,A-CR-045,Sun,3,0.5
G3-G07,T044,english,A-CR-041,Mon,3,0.5
G3-G07,T044,english,A-CR-039,Tue,3,0.5
G3-G07,T448,islamic,A-CR-088,Mon,1,0.5
G3-G07,T448,islamic,A-CR-077,Tue,1,0.5
G3-G07,T448,islamic,A-CR-080,Wed,1,0.5
G3-G07,T448,islamic,A-CR-072,Thu,1,0.5
G3-G07,T448,islamic,A-CR-062,Sun,2,0.5
G3-G07,T448,islamic,A-CR-056,Mon,2,0.5
G3-G07,T491,social,A-CR-089,Mon,1,0.5
G3-G08,T383,arabic,A-CR-063,Sun,2,0.5
G3-G08,T383,arabic,A-CR-056,Tue,2,0.5
G3-G08,T383,arabic,A-CR-063,Wed,2,0.5
G3-G08,T383,arabic,A-CR-047,Thu,2,0.5
G3-G08,T383,arabic,A-CR-042,Mon,3,0.5
G3-G08,T062,english,A-CR-046,Sun,3,0.5
G3-G08,T062,english,A-CR-043,Mon,3,0.5
G3-G08,T062,english,A-CR-040,Tue,3,0.5
G3-G08,T062,english,A-CR-033,Wed,3,0.5
G3-G08,T062,english,A-CR-029,Thu,3,0.5
G3-G08,T147,english,A-CR-047,Sun,3,0.5
G3-G08,T147,english,A-CR-044,Mon,3,0.5
G3-G08,T147,english,A-CR-041,Tue,3,0.5
G3-G08,T147,english,A-CR-034,Wed,3,0.5
G3-G08,T435,islamic,A-CR-090,Mon,1,0.5
G3-G08,T435,islamic,A-CR-078,Tue,1,0.5
G3-G08,T435,islamic,A-CR-081,Wed,1,0.5
G3-G08,T435,islamic,A-CR-064,Sun,2,0.5
G3-G08,T435,islamic,A-CR-057,Mon,2,0.5
G3-G08,T435,islamic,A-CR-057,Tue,2,0.5
G3-G08,T048,social,A-CR-079,Tue,1,0.5
G3-G09,T406,arabic,A-CR-065,Sun,2,0.5
G3-G09,T406,arabic,A-CR-058,Mon,2,0.5
G3-G09,T406,arabic,A-CR-058,Tue,2,0.5
G3-G09,T406,arabic,A-CR-048,Thu,2,0.5
G3-G09,T406,arabic,A-CR-048,Sun,3,0.5
G3-G09,T157,english,A-CR-049,Sun,3,0.5
G3-G09,T157,english,A-CR-045,Mon,3,0.5
G3-G09,T157,english,A-CR-042,Tue,3,0.5
G3-G09,T157,english,A-CR-030,Thu,3,0.5
G3-G09,T201,english,A-CR-050,Sun,3,0.5
G3-G09,T201,english,A-CR-046,Mon,3,0.5
G3-G09,T201,english,A-CR-043,Tue,3,0.5
G3-G09,T201,english,A-CR-035,Wed,3,0.5
G3-G09,T201,english,A-CR-031,Thu,3,0.5
G3-G09,T476,islamic,A-CR-080,Tue,1,0.5
G3-G09,T476,islamic,A-CR-082,Wed,1,0.5
G3-G09,T476,islamic,A-CR-066,Sun,2,0.5
G3-G09,T476,islamic,A-CR-059,Mon,2,0.5
G3-G09,T476,islamic,A-CR-059,Tue,2,0.5
G3-G09,T476,islamic,A-CR-064,Wed,2,0.5
G3-G09,T090,social,A-CR-081,Tue,1,0.5
G3-G10,T443,arabic,A-CR-067,Sun,2,0.5
G3-G10,T443,arabic,A-CR-060,Mon,2,0.5
G3-G10,T443,arabic,A-CR-060,Tue,2,0.5
G3-G10,T443,arabic,A-CR-049,Thu,2,0.5
G3-G10,T443,arabic,A-CR-051,Sun,3,0.5
G3-G10,T202,english,A-CR-047,Mon,3,0.5
G3-G10,T202,english,A-CR-044,Tue,3,0.5
G3-G10,T202,english,A-CR-036,Wed,3,0.5
G3-G10,T202,english,A-CR-032,Thu,3,0.5
G3-G10,T243,english,A-CR-052,Sun,3,0.5
G3-G10,T243,english,A-CR-045,Tue,3,0.5
G3-G10,T243,english,A-CR-037,Wed,3,0.5
G3-G10,T243,english,A-CR-033,Thu,3,0.5
G3-G10,T322,english,A-CR-048,Mon,3,0.5
G3-G10,T053,islamic,A-CR-061,Mon,2,0.5
G3-G10,T053,islamic,A-CR-061,Tue,2,0.5
G3-G10,T053,islamic,A-CR-065,Wed,2,0.5
G3-G10,T053,islamic,A-CR-053,Sun,3,0.5
G3-G10,T053,islamic,A-CR-049,Mon,3,0.5
G3-G10,T053,islamic,A-CR-046,Tue,3,0.5
G3-G10,T092,social,A-CR-082,Tue,1,0.5
G2-B01,T483,arabic,A-CR-062,Mon,2,0.5
G2-B01,T483,arabic,A-CR-062,Tue,2,0.5
G2-B01,T483,arabic,A-CR-066,Wed,2,0.5
G2-B01,T483,arabic,A-CR-050,Thu,2,0.5
G2-B01,T483,arabic,A-CR-054,Sun,3,0.5
G2-B01,T039,english,A-CR-034,Thu,3,0.5
G2-B01,T102,english,A-CR-038,Wed,3,0.5
G2-B01,T102,english,A-CR-035,Thu,3,0.5
G2-B01,T308,english,A-CR-047,Tue,3,0.5
G2-B01,T308,english,A-CR-039,Wed,3,0.5
G2-B01,T308,english,A-CR-036,Thu,3,0.5
G2-B01,T230,english,A-CR-037,Thu,3,0.5
G2-B01,T430,english,A-CR-038,Thu,3,0.5
G2-B01,T056,islamic,A-CR-068,Sun,2,0.5
G2-B01,T056,islamic,A-CR-063,Tue,2,0.5
G2-B01,T056,islamic,A-CR-067,Wed,2,0.5
G2-B01,T056,islamic,A-CR-055,Sun,3,0.5
G2-B01,T056,islamic,A-CR-050,Mon,3,0.5
G2-B01,T056,islamic,A-CR-040,Wed,3,0.5
G2-B01,T211,social,A-CR-083,Tue,1,0.5
G2-B02,T189,arabic,A-CR-069,Sun,2,0.5
G2-B02,T189,arabic,A-CR-063,Mon,2,0.5
G2-B02,T189,arabic,A-CR-064,Tue,2,0.5
G2-B02,T189,arabic,A-CR-068,Wed,2,0.5
G2-B02,T189,arabic,A-CR-051,Thu,2,0.5
G2-B02,T248,islamic,A-CR-070,Sun,2,0.5
G2-B02,T248,islamic,A-CR-064,Mon,2,0.5
G2-B02,T248,islamic,A-CR-065,Tue,2,0.5
G2-B02,T248,islamic,A-CR-069,Wed,2,0.5
G2-B02,T248,islamic,A-CR-052,Thu,2,0.5
G2-B02,T248,islamic,A-CR-056,Sun,3,0.5
G2-B02,T224,social,A-CR-084,Tue,1,0.5
G2-B03,T282,arabic,A-CR-085,Tue,1,0.5
G2-B03,T282,arabic,A-CR-083,Wed,1,0.5
G2-B03,T282,arabic,A-CR-073,Thu,1,0.5
G2-B03,T282,arabic,A-CR-066,Tue,2,0.5
G2-B03,T282,arabic,A-CR-053,Thu,2,0.5
G2-B03,T291,islamic,A-CR-074,Thu,1,0.5
G2-B03,T291,islamic,A-CR-071,Sun,2,0.5
G2-B03,T291,islamic,A-CR-065,Mon,2,0.5
G2-B03,T291,islamic,A-CR-067,Tue,2,0.5
G2-B03,T291,islamic,A-CR-070,Wed,2,0.5
G2-B03,T291,islamic,A-CR-041,Wed,3,0.5
G2-B03,T229,social,A-CR-086,Tue,1,0.5
G2-B04,T422,arabic,A-CR-066,Mon,2,0.5
G2-B04,T422,arabic,A-CR-068,Tue,2,0.5
G2-B04,T422,arabic,A-CR-071,Wed,2,0.5
G2-B04,T422,arabic,A-CR-057,Sun,3,0.5
G2-B04,T422,arabic,A-CR-048,Tue,3,0.5
G2-B04,T453,islamic,A-CR-075,Thu,1,0.5
G2-B04,T453,islamic,A-CR-072,Sun,2,0.5
G2-B04,T453,islamic,A-CR-067,Mon,2,0.5
G2-B04,T453,islamic,A-CR-072,Wed,2,0.5
G2-B04,T453,islamic,A-CR-054,Thu,2,0.5
G2-B04,T453,islamic,A-CR-058,Sun,3,0.5
G2-B04,T238,social,A-CR-087,Tue,1,0.5
G2-B05,T464,arabic,A-CR-088,Tue,1,0.5
G2-B05,T464,arabic,A-CR-084,Wed,1,0.5
G2-B05,T464,arabic,A-CR-073,Sun,2,0.5
G2-B05,T464,arabic,A-CR-068,Mon,2,0.5
G2-B05,T464,arabic,A-CR-073,Wed,2,0.5
