class_id,teacher_id,subject,room_id,day,slot,confidence
G6-G09,T361,science,B-LAB-01,Sun,1,0.6
G6-G09,T361,science,B-LAB-01,Mon,1,0.6
G6-G09,T361,science,B-LAB-01,Tue,1,0.6
G6-G09,T361,science,B-LAB-01,Wed,1,0.6
G6-G09,T361,science,B-LAB-01,Thu,1,0.6
G6-G09,T361,science,B-LAB-01,Sun,2,0.6
G6-G09,T361,science,B-LAB-01,Mon,2,0.6
G6-G09,T091,arabic,B-CR-001,Sun,1,0.6
G6-G09,T091,arabic,B-CR-001,Mon,1,0.6
G6-G09,T091,arabic,B-CR-001,Tue,1,0.6
G6-G09,T091,arabic,B-CR-001,Wed,1,0.6
G6-G09,T091,arabic,B-CR-001,Thu,1,0.6
G6-G09,T053,islamic,B-CR-001,Sun,1,0.6
G6-G09,T053,islamic,B-CR-001,Mon,1,0.6
G6-G09,T053,islamic,B-CR-001,Tue,1,0.6
G6-G09,T053,islamic,B-CR-001,Wed,1,0.6
G6-G09,T014,pe,B-PG-01,Sun,1,0.6
G6-G09,T022,art,B-CR-001,Sun,1,0.6
G6-G09,T006,library,B-LIB-01,Sun,1,0.6
G6-G09,T157,english,B-CR-001,Sun,1,0.6
G6-G09,T157,english,B-CR-001,Mon,1,0.6
G6-G09,T157,english,B-CR-001,Tue,1,0.6
G6-G09,T157,english,B-CR-001,Wed,1,0.6
G6-G09,T157,english,B-CR-001,Thu,1,0.6
G6-G09,T157,english,B-CR-001,Sun,2,0.6
G6-G09,T157,english,B-CR-001,Mon,2,0.6
G6-G09,T157,english,B-CR-001,Tue,2,0.6
G6-G09,T157,english,B-CR-001,Wed,2,0.6
G6-G09,T010,french,B-CR-001,Sun,1,0.6
G6-G09,T026,computer,B-LAB-01,Sun,1,0.6
G6-G09,T036,music,B-CR-001,Sun,1,0.6
G6-G09,T360,social,B-CR-001,Sun,1,0.6
G6-G09,T415,history,B-CR-001,Sun,1,0.6
G6-G09,T415,history,B-CR-001,Mon,1,0.6
G6-G09,T426,geography,B-CR-001,Sun,1,0.6
G6-G09,T426,geography,B-CR-001,Mon,1,0.6
G6-G10,T392,math,B-CR-001,Sun,1,0.6
G6-G10,T392,math,B-CR-001,Mon,1,0.6
G6-G10,T392,math,B-CR-001,Tue,1,0.6
G6-G10,T392,math,B-CR-001,Wed,1,0.6
G6-G10,T392,math,B-CR-001,Thu,1,0.6
G6-G10,T392,math,B-CR-001,Sun,2,0.6
G6-G10,T392,math,B-CR-001,Mon,2,0.6
G6-G10,T392,math,B-CR-001,Tue,2,0.6
G6-G10,T392,math,B-CR-001,Wed,2,0.6
G6-G10,T402,science,B-LAB-01,Sun,1,0.6
G6-G10,T402,science,B-LAB-01,Mon,1,0.6
G6-G10,T402,science,B-LAB-01,Tue,1,0.6
G6-G10,T402,science,B-LAB-01,Wed,1,0.6
G6-G10,T402,science,B-LAB-01,Thu,1,0.6
G6-G10,T402,science,B-LAB-01,Sun,2,0.6
G6-G10,T402,science,B-LAB-01,Mon,2,0.6
G6-G10,T121,arabic,B-CR-001,Sun,1,0.6
G6-G10,T121,arabic,B-CR-001,Mon,1,0.6
G6-G10,T121,arabic,B-CR-001,Tue,1,0.6
G6-G10,T121,arabic,B-CR-001,Wed,1,0.6
G6-G10,T121,arabic,B-CR-001,Thu,1,0.6
G6-G10,T125,islamic,B-CR-001,Sun,1,0.6
G6-G10,T125,islamic,B-CR-001,Mon,1,0.6
G6-G10,T125,islamic,B-CR-001,Tue,1,0.6
G6-G10,T125,islamic,B-CR-001,Wed,1,0.6
G6-G10,T016,pe,B-PG-01,Sun,1,0.6
G6-G10,T028,art,B-CR-001,Sun,1,0.6
G6-G10,T002,library,B-LIB-01,Sun,1,0.6
G6-G10,T167,english,B-CR-001,Sun,1,0.6
G6-G10,T167,english,B-CR-001,Mon,1,0.6
G6-G10,T167,english,B-CR-001,Tue,1,0.6
G6-G10,T167,english,B-CR-001,Wed,1,0.6
G6-G10,T167,english,B-CR-001,Thu,1,0.6
G6-G10,T167,english,B-CR-001,Sun,2,0.6
G6-G10,T167,english,B-CR-001,Mon,2,0.6
G6-G10,T167,english,B-CR-001,Tue,2,0.6
G6-G10,T167,english,B-CR-001,Wed,2,0.6
G6-G10,T012,french,B-CR-001,Sun,1,0.6
G6-G10,T030,computer,B-LAB-01,Sun,1,0.6
G6-G10,T038,music,B-CR-001,Sun,1,0.6
G6-G10,T369,social,B-CR-001,Sun,1,0.6
G6-G10,T429,history,B-CR-001,Sun,1,0.6
G6-G10,T429,history,B-CR-001,Mon,1,0.6
G6-G10,T440,geography,B-CR-001,Sun,1,0.6
G6-G10,T440,geography,B-CR-001,Mon,1,0.6
G7-B01,T137,math,B-CR-001,Sun,1,0.6
G7-B01,T137,math,B-CR-001,Mon,1,0.6
G7-B01,T137,math,B-CR-001,Tue,1,0.6
G7-B01,T137,math,B-CR-001,Wed,1,0.6
G7-B01,T137,math,B-CR-001,Thu,1,0.6
G7-B01,T137,math,B-CR-001,Sun,2,0.6
G7-B01,T137,math,B-CR-001,Mon,2,0.6
G7-B01,T137,math,B-CR-001,Tue,2,0.6
G7-B01,T137,math,B-CR-001,Wed,2,0.6
G7-B01,T194,science,B-LAB-01,Sun,1,0.6
G7-B01,T194,science,B-LAB-01,Mon,1,0.6
G7-B01,T194,science,B-LAB-01,Tue,1,0.6
G7-B01,T194,science,B-LAB-01,Wed,1,0.6
G7-B01,T194,science,B-LAB-01,Thu,1,0.6
G7-B01,T194,science,B-LAB-01,Sun,2,0.6
G7-B01,T194,science,B-LAB-01,Mon,2,0.6
G7-B01,T486,arabic,B-CR-001,Sun,1,0.6
G7-B01,T486,arabic,B-CR-001,Mon,1,0.6
G7-B01,T486,arabic,B-CR-001,Tue,1,0.6
G7-B01,T486,arabic,B-CR-001,Wed,1,0.6
G7-B01,T046,islamic,B-CR-001,Sun,1,0.6
G7-B01,T046,islamic,B-CR-001,Mon,1,0.6
G7-B01,T046,islamic,B-CR-001,Tue,1,0.6
G7-B01,T046,islamic,B-CR-001,Wed,1,0.6
G7-B01,T017,pe,B-PG-01,Sun,1,0.6
G7-B01,T019,art,B-CR-001,Sun,1,0.6
G7-B01,T003,library,B-LIB-01,Sun,1,0.6
G7-B01,T177,english,B-CR-001,Sun,1,0.6
G7-B01,T177,english,B-CR-001,Mon,1,0.6
G7-B01,T177,english,B-CR-001,Tue,1,0.6
G7-B01,T177,english,B-CR-001,Wed,1,0.6
G7-B01,T177,english,B-CR-001,Thu,1,0.6
G7-B01,T177,english,B-CR-001,Sun,2,0.6
G7-B01,T177,english,B-CR-001,Mon,2,0.6
G7-B01,T177,english,B-CR-001,Tue,2,0.6
G7-B01,T177,english,B-CR-001,Wed,2,0.6
G7-B01,T007,french,B-CR-001,Sun,1,0.6
G7-B01,T021,computer,B-LAB-01,Sun,1,0.6
G7-B01,T033,music,B-CR-001,Sun,1,0.6
G7-B01,T324,social,B-CR-001,Sun,1,0.6
G7-B01,T115,history,B-CR-001,Sun,1,0.6
G7-B01,T115,history,B-CR-001,Mon,1,0.6
G7-B01,T120,geography,B-CR-001,Sun,1,0.6
G7-B01,T120,geography,B-CR-001,Mon,1,0.6
G7-B01,T031,chinese,B-CR-001,Sun,1,0.6
G7-B02,T235,math,B-CR-001,Sun,1,0.6
G7-B02,T235,math,B-CR-001,Mon,1,0.6
G7-B02,T235,math,B-CR-001,Tue,1,0.6
G7-B02,T235,math,B-CR-001,Wed,1,0.6
G7-B02,T235,math,B-CR-001,Thu,1,0.6
G7-B02,T235,math,B-CR-001,Sun,2,0.6
G7-B02,T235,math,B-CR-001,Mon,2,0.6
G7-B02,T235,math,B-CR-001,Tue,2,0.6
G7-B02,T235,math,B-CR-001,Wed,2,0.6
G7-B02,T274,science,B-LAB-01,Sun,1,0.6
G7-B02,T274,science,B-LAB-01,Mon,1,0.6
G7-B02,T274,science,B-LAB-01,Tue,1,0.6
G7-B02,T274,science,B-LAB-01,Wed,1,0.6
G7-B02,T274,science,B-LAB-01,Thu,1,0.6
G7-B02,T274,science,B-LAB-01,Sun,2,0.6
G7-B02,T274,science,B-LAB-01,Mon,2,0.6
G7-B02,T050,arabic,B-CR-001,Sun,1,0.6
G7-B02,T050,arabic,B-CR-001,Mon,1,0.6
G7-B02,T050,arabic,B-CR-001,Tue,1,0.6
G7-B02,T050,arabic,B-CR-001,Wed,1,0.6
G7-B02,T084,islamic,B-CR-001,Sun,1,0.6
G7-B02,T084,islamic,B-CR-001,Mon,1,0.6
G7-B02,T084,islamic,B-CR-001,Tue,1,0.6
G7-B02,T084,islamic,B-CR-001,Wed,1,0.6
G7-B02,T005,pe,B-PG-01,Sun,1,0.6
G7-B02,T023,art,B-CR-001,Sun,1,0.6
G7-B02,T013,library,B-LIB-01,Sun,1,0.6
G7-B02,T230,english,B-CR-001,Sun,1,0.6
G7-B02,T230,english,B-CR-001,Mon,1,0.6
G7-B02,T230,english,B-CR-001,Tue,1,0.6
G7-B02,T230,english,B-CR-001,Wed,1,0.6
G7-B02,T230,english,B-CR-001,Thu,1,0.6
G7-B02,T230,english,B-CR-001,Sun,2,0.6
G7-B02,T230,english,B-CR-001,Mon,2,0.6
G7-B02,T230,english,B-CR-001,Tue,2,0.6
G7-B02,T230,english,B-CR-001,Wed,2,0.6
G7-B02,T009,french,B-CR-001,Sun,1,0.6
G7-B02,T025,computer,B-LAB-01,Sun,1,0.6
G7-B02,T035,music,B-CR-001,Sun,1,0.6
G7-B02,T343,social,B-CR-001,Sun,1,0.6
G7-B02,T124,history,B-CR-001,Sun,1,0.6
G7-B02,T124,history,B-CR-001,Mon,1,0.6
G7-B02,T139,geography,B-CR-001,Sun,1,0.6
G7-B02,T139,geography,B-CR-001,Mon,1,0.6
G7-B02,T031,chinese,B-CR-001,Sun,1,0.6
G7-B03,T358,math,B-CR-001,Sun,1,0.6
G7-B03,T358,math,B-CR-001,Mon,1,0.6
G7-B03,T358,math,B-CR-001,Tue,1,0.6
G7-B03,T358,math,B-CR-001,Wed,1,0.6
G7-B03,T358,math,B-CR-001,Thu,1,0.6
G7-B03,T358,math,B-CR-001,Sun,2,0.6
G7-B03,T358,math,B-CR-001,Mon,2,0.6
G7-B03,T358,math,B-CR-001,Tue,2,0.6
G7-B03,T358,math,B-CR-001,Wed,2,0.6
G7-B03,T380,science,B-LAB-01,Sun,1,0.6
G7-B03,T380,science,B-LAB-01,Mon,1,0.6
G7-B03,T380,science,B-LAB-01,Tue,1,0.6
G7-B03,T380,science,B-LAB-01,Wed,1,0.6
G7-B03,T380,science,B-LAB-01,Thu,1,0.6
G7-B03,T380,science,B-LAB-01,Sun,2,0.6
G7-B03,T380,science,B-LAB-01,Mon,2,0.6
G7-B03,T085,arabic,B-CR-001,Sun,1,0.6
G7-B03,T085,arabic,B-CR-001,Mon,1,0.6
G7-B03,T085,arabic,B-CR-001,Tue,1,0.6
G7-B03,T085,arabic,B-CR-001,Wed,1,0.6
G7-B03,T126,islamic,B-CR-001,Sun,1,0.6
G7-B03,T126,islamic,B-CR-001,Mon,1,0.6
G7-B03,T126,islamic,B-CR-001,Tue,1,0.6
G7-B03,T126,islamic,B-CR-001,Wed,1,0.6
G7-B03,T015,pe,B-PG-01,Sun,1,0.6
G7-B03,T027,art,B-CR-001,Sun,1,0.6
G7-B03,T001,library,B-LIB-01,Sun,1,0.6
G7-B03,T247,english,B-CR-001,Sun,1,0.6
G7-B03,T247,english,B-CR-001,Mon,1,0.6
G7-B03,T247,english,B-CR-001,Tue,1,0.6
G7-B03,T247,english,B-CR-001,Wed,1,0.6
G7-B03,T247,english,B-CR-001,Thu,1,0.6
G7-B03,T247,english,B-CR-001,Sun,2,0.6
G7-B03,T247,english,B-CR-001,Mon,2,0.6
G7-B03,T247,english,B-CR-001,Tue,2,0.6
G7-B03,T247,english,B-CR-001,Wed,2,0.6
G7-B03,T011,french,B-CR-001,Sun,1,0.6
G7-B03,T029,computer,B-LAB-01,Sun,1,0.6
G7-B03,T037,music,B-CR-001,Sun,1,0.6
G7-B03,T351,social,B-CR-001,Sun,1,0.6
G7-B03,T156,history,B-CR-001,Sun,1,0.6
G7-B03,T156,history,B-CR-001,Mon,1,0.6
G7-B03,T163,geography,B-CR-001,Sun,1,0.6
G7-B03,T163,geography,B-CR-001,Mon,1,0.6
G7-B03,T031,chinese,B-CR-001,Sun,1,0.6
G7-B04,T467,math,B-CR-001,Sun,1,0.6
G7-B04,T467,math,B-CR-001,Mon,1,0.6
G7-B04,T467,math,B-CR-001,Tue,1,0.6
G7-B04,T467,math,B-CR-001,Wed,1,0.6
G7-B04,T467,math,B-CR-001,Thu,1,0.6
G7-B04,T467,math,B-CR-001,Sun,2,0.6
G7-B04,T467,math,B-CR-001,Mon,2,0.6
G7-B04,T467,math,B-CR-001,Tue,2,0.6
G7-B04,T467,math,B-CR-001,Wed,2,0.6
G7-B04,T475,science,B-LAB-01,Sun,1,0.6
G7-B04,T475,science,B-LAB-01,Mon,1,0.6
G7-B04,T475,science,B-LAB-01,Tue,1,0.6
G7-B04,T475,science,B-LAB-01,Wed,1,0.6
G7-B04,T475,science,B-LAB-01,Thu,1,0.6
G7-B04,T475,science,B-LAB-01,Sun,2,0.6
G7-B04,T475,science,B-LAB-01,Mon,2,0.6
G7-B04,T129,arabic,B-CR-001,Sun,1,0.6
G7-B04,T129,arabic,B-CR-001,Mon,1,0.6
G7-B04,T129,arabic,B-CR-001,Tue,1,0.6
G7-B04,T129,arabic,B-CR-001,Wed,1,0.6
G7-B04,T172,islamic,B-CR-001,Sun,1,0.6
G7-B04,T172,islamic,B-CR-001,Mon,1,0.6
G7-B04,T172,islamic,B-CR-001,Tue,1,0.6
G7-B04,T172,islamic,B-CR-001,Wed,1,0.6
G7-B04,T017,pe,B-PG-01,Sun,1,0.6
G7-B04,T019,art,B-CR-001,Sun,1,0.6
G7-B04,T003,library,B-LIB-01,Sun,1,0.6
G7-B04,T301,english,B-CR-001,Sun,1,0.6
G7-B04,T301,english,B-CR-001,Mon,1,0.6
G7-B04,T301,english,B-CR-001,Tue,1,0.6
G7-B04,T301,english,B-CR-001,Wed,1,0.6
G7-B04,T301,english,B-CR-001,Thu,1,0.6
G7-B04,T301,english,B-CR-001,Sun,2,0.6
G7-B04,T301,english,B-CR-001,Mon,2,0.6
G7-B04,T301,english,B-CR-001,Tue,2,0.6
G7-B04,T301,english,B-CR-001,Wed,2,0.6
G7-B04,T007,french,B-CR-001,Sun,1,0.6
G7-B04,T021,computer,B-LAB-01,Sun,1,0.6
G7-B04,T033,music,B-CR-001,Sun,1,0.6
G7-B04,T359,social,B-CR-001,Sun,1,0.6
G7-B04,T169,history,B-CR-001,Sun,1,0.6
G7-B04,T169,history,B-CR-001,Mon,1,0.6
G7-B04,T170,geography,B-CR-001,Sun,1,0.6
G7-B04,T170,geography,B-CR-001,Mon,1,0.6
G7-B04,T031,chinese,B-CR-001,Sun,1,0.6
G7-B05,T055,math,B-CR-001,Sun,1,0.6
G7-B05,T055,math,B-CR-001,Mon,1,0.6
G7-B05,T055,math,B-CR-001,Tue,1,0.6
G7-B05,T055,math,B-CR-001,Wed,1,0.6
G7-B05,T055,math,B-CR-001,Thu,1,0.6
G7-B05,T055,math,B-CR-001,Sun,2,0.6
G7-B05,T055,math,B-CR-001,Mon,2,0.6
G7-B05,T055,math,B-CR-001,Tue,2,0.6
G7-B05,T055,math,B-CR-001,Wed,2,0.6
G7-B05,T041,science,B-LAB-01,Sun,1,0.6
G7-B05,T041,science,B-LAB-01,Mon,1,0.6
G7-B05,T041,science,B-LAB-01,Tue,1,0.6
G7-B05,T041,science,B-LAB-01,Wed,1,0.6
G7-B05,T041,science,B-LAB-01,Thu,1,0.6
G7-B05,T041,science,B-LAB-01,Sun,2,0.6
G7-B05,T041,science,B-LAB-01,Mon,2,0.6
G7-B05,T189,arabic,B-CR-001,Sun,1,0.6
G7-B05,T189,arabic,B-CR-001,Mon,1,0.6
G7-B05,T189,arabic,B-CR-001,Tue,1,0.6
G7-B05,T189,arabic,B-CR-001,Wed,1,0.6
G7-B05,T233,islamic,B-CR-001,Sun,1,0.6
G7-B05,T233,islamic,B-CR-001,Mon,1,0.6
G7-B05,T233,islamic,B-CR-001,Tue,1,0.6
G7-B05,T233,islamic,B-CR-001,Wed,1,0.6
G7-B05,T005,pe,B-PG-01,Sun,1,0.6
G7-B05,T023,art,B-CR-001,Sun,1,0.6
G7-B05,T013,library,B-LIB-01,Sun,1,0.6
G7-B05,T308,english,B-CR-001,Sun,1,0.6
G7-B05,T308,english,B-CR-001,Mon,1,0.6
G7-B05,T308,english,B-CR-001,Tue,1,0.6
G7-B05,T308,english,B-CR-001,Wed,1,0.6
G7-B05,T308,english,B-CR-001,Thu,1,0.6
G7-B05,T308,english,B-CR-001,Sun,2,0.6
G7-B05,T308,english,B-CR-001,Mon,2,0.6
G7-B05,T308,english,B-CR-001,Tue,2,0.6
G7-B05,T308,english,B-CR-001,Wed,2,0.6
G7-B05,T009,french,B-CR-001,Sun,1,0.6
G7-B05,T025,computer,B-LAB-01,Sun,1,0.6
G7-B05,T035,music,B-CR-001,Sun,1,0.6
G7-B05,T370,social,B-CR-001,Sun,1,0.6
G7-B05,T174,history,B-CR-001,Sun,1,0.6
G7-B05,T174,history,B-CR-001,Mon,1,0.6
G7-B05,T180,geography,B-CR-001,Sun,1,0.6
G7-B05,T180,geography,B-CR-001,Mon,1,0.6
G7-B05,T031,chinese,B-CR-001,Sun,1,0.6
G7-B06,T071,math,B-CR-001,Sun,1,0.6
G7-B06,T071,math,B-CR-001,Mon,1,0.6
G7-B06,T071,math,B-CR-001,Tue,1,0.6
G7-B06,T071,math,B-CR-001,Wed,1,0.6
G7-B06,T071,math,B-CR-001,Thu,1,0.6
G7-B06,T071,math,B-CR-001,Sun,2,0.6
G7-B06,T071,math,B-CR-001,Mon,2,0.6
G7-B06,T071,math,B-CR-001,Tue,2,0.6
G7-B06,T071,math,B-CR-001,Wed,2,0.6
G7-B06,T045,science,B-LAB-01,Sun,1,0.6
G7-B06,T045,science,B-LAB-01,Mon,1,0.6
G7-B06,T045,science,B-LAB-01,Tue,1,0.6
G7-B06,T045,science,B-LAB-01,Wed,1,0.6
G7-B06,T045,science,B-LAB-01,Thu,1,0.6
G7-B06,T045,science,B-LAB-01,Sun,2,0.6
G7-B06,T045,science,B-LAB-01,Mon,2,0.6
G7-B06,T241,arabic,B-CR-001,Sun,1,0.6
G7-B06,T241,arabic,B-CR-001,Mon,1,0.6
G7-B06,T241,arabic,B-CR-001,Tue,1,0.6
G7-B06,T241,arabic,B-CR-001,Wed,1,0.6
G7-B06,T269,islamic,B-CR-001,Sun,1,0.6
G7-B06,T269,islamic,B-CR-001,Mon,1,0.6
G7-B06,T269,islamic,B-CR-001,Tue,1,0.6
G7-B06,T269,islamic,B-CR-001,Wed,1,0.6
G7-B06,T015,pe,B-PG-01,Sun,1,0.6
G7-B06,T027,art,B-CR-001,Sun,1,0.6
G7-B06,T001,library,B-LIB-01,Sun,1,0.6
G7-B06,T323,english,B-CR-001,Sun,1,0.6
G7-B06,T323,english,B-CR-001,Mon,1,0.6
G7-B06,T323,english,B-CR-001,Tue,1,0.6
G7-B06,T323,english,B-CR-001,Wed,1,0.6
G7-B06,T323,english,B-CR-001,Thu,1,0.6
G7-B06,T323,english,B-CR-001,Sun,2,0.6
G7-B06,T323,english,B-CR-001,Mon,2,0.6
G7-B06,T323,english,B-CR-001,Tue,2,0.6
G7-B06,T323,english,B-CR-001,Wed,2,0.6
G7-B06,T011,french,B-CR-001,Sun,1,0.6
G7-B06,T029,computer,B-LAB-01,Sun,1,0.6
G7-B06,T037,music,B-CR-001,Sun,1,0.6
G7-B06,T405,social,B-CR-001,Sun,1,0.6
G7-B06,T187,history,B-CR-001,Sun,1,0.6
G7-B06,T187,history,B-CR-001,Mon,1,0.6
G7-B06,T191,geography,B-CR-001,Sun,1,0.6
G7-B06,T191,geography,B-CR-001,Mon,1,0.6
G7-B06,T031,chinese,B-CR-001,Sun,1,0.6
G7-G01,T411,math,B-CR-001,Sun,1,0.6
G7-G01,T411,math,B-CR-001,Mon,1,0.6
G7-G01,T411,math,B-CR-001,Tue,1,0.6
G7-G01,T411,math,B-CR-001,Wed,1,0.6
G7-G01,T411,math,B-CR-001,Thu,1,0.6
G7-G01,T411,math,B-CR-001,Sun,2,0.6
G7-G01,T411,math,B-CR-001,Mon,2,0.6
G7-G01,T411,math,B-CR-001,Tue,2,0.6
G7-G01,T411,math,B-CR-001,Wed,2,0.6
G7-G01,T424,science,B-LAB-01,Sun,1,0.6
G7-G01,T424,science,B-LAB-01,Mon,1,0.6
G7-G01,T424,science,B-LAB-01,Tue,1,0.6
G7-G01,T424,science,B-LAB-01,Wed,1,0.6
G7-G01,T424,science,B-LAB-01,Thu,1,0.6
G7-G01,T424,science,B-LAB-01,Sun,2,0.6
G7-G01,T424,science,B-LAB-01,Mon,2,0.6
G7-G01,T135,arabic,B-CR-001,Sun,1,0.6
G7-G01,T135,arabic,B-CR-001,Mon,1,0.6
G7-G01,T135,arabic,B-CR-001,Tue,1,0.6
G7-G01,T135,arabic,B-CR-001,Wed,1,0.6
G7-G01,T182,islamic,B-CR-001,Sun,1,0.6
G7-G01,T182,islamic,B-CR-001,Mon,1,0.6
G7-G01,T182,islamic,B-CR-001,Tue,1,0.6
G7-G01,T182,islamic,B-CR-001,Wed,1,0.6
G7-G01,T018,pe,B-PG-01,Sun,1,0.6
G7-G01,T020,art,B-CR-001,Sun,1,0.6
G7-G01,T004,library,B-LIB-01,Sun,1,0.6
G7-G01,T181,english,B-CR-001,Sun,1,0.6
G7-G01,T181,english,B-CR-001,Mon,1,0.6
G7-G01,T181,english,B-CR-001,Tue,1,0.6
G7-G01,T181,english,B-CR-001,Wed,1,0.6
G7-G01,T181,english,B-CR-001,Thu,1,0.6
G7-G01,T181,english,B-CR-001,Sun,2,0.6
G7-G01,T181,english,B-CR-001,Mon,2,0.6
G7-G01,T181,english,B-CR-001,Tue,2,0.6
G7-G01,T181,english,B-CR-001,Wed,2,0.6
G7-G01,T008,french,B-CR-001,Sun,1,0.6
G7-G01,T024,computer,B-LAB-01,Sun,1,0.6
G7-G01,T034,music,B-CR-001,Sun,1,0.6
G7-G01,T378,social,B-CR-001,Sun,1,0.6
G7-G01,T451,history,B-CR-001,Sun,1,0.6
G7-G01,T451,history,B-CR-001,Mon,1,0.6
G7-G01,T456,geography,B-CR-001,Sun,1,0.6
G7-G01,T456,geography,B-CR-001,Mon,1,0.6
G7-G01,T032,chinese,B-CR-001,Sun,1,0.6
G7-G02,T427,math,B-CR-001,Sun,1,0.6
G7-G02,T427,math,B-CR-001,Mon,1,0.6
G7-G02,T427,math,B-CR-001,Tue,1,0.6
G7-G02,T427,math,B-CR-001,Wed,1,0.6
G7-G02,T427,math,B-CR-001,Thu,1,0.6
G7-G02,T427,math,B-CR-001,Sun,2,0.6
G7-G02,T427,math,B-CR-001,Mon,2,0.6
G7-G02,T427,math,B-CR-001,Tue,2,0.6
G7-G02,T427,math,B-CR-001,Wed,2,0.6
G7-G02,T444,science,B-LAB-01,Sun,1,0.6
G7-G02,T444,science,B-LAB-01,Mon,1,0.6
G7-G02,T444,science,B-LAB-01,Tue,1,0.6
G7-G02,T444,science,B-LAB-01,Wed,1,0.6
G7-G02,T444,science,B-LAB-01,Thu,1,0.6
G7-G02,T444,science,B-LAB-01,Sun,2,0.6
G7-G02,T444,science,B-LAB-01,Mon,2,0.6
G7-G02,T231,arabic,B-CR-001,Sun,1,0.6
G7-G02,T231,arabic,B-CR-001,Mon,1,0.6
G7-G02,T231,arabic,B-CR-001,Tue,1,0.6
G7-G02,T231,arabic,B-CR-001,Wed,1,0.6
G7-G02,T232,islamic,B-CR-001,Sun,1,0.6
G7-G02,T232,islamic,B-CR-001,Mon,1,0.6
G7-G02,T232,islamic,B-CR-001,Tue,1,0.6
G7-G02,T232,islamic,B-CR-001,Wed,1,0.6
G7-G02,T014,pe,B-PG-01,Sun,1,0.6
G7-G02,T022,art,B-CR-001,Sun,1,0.6
G7-G02,T006,library,B-LIB-01,Sun,1,0.6
G7-G02,T201,english,B-CR-001,Sun,1,0.6
G7-G02,T201,english,B-CR-001,Mon,1,0.6
G7-G02,T201,english,B-CR-001,Tue,1,0.6
G7-G02,T201,english,B-CR-001,Wed,1,0.6
G7-G02,T201,english,B-CR-001,Thu,1,0.6
G7-G02,T201,english,B-CR-001,Sun,2,0.6
G7-G02,T201,english,B-CR-001,Mon,2,0.6
G7-G02,T201,english,B-CR-001,Tue,2,0.6
G7-G02,T201,english,B-CR-001,Wed,2,0.6
G7-G02,T010,french,B-CR-001,Sun,1,0.6
G7-G02,T026,computer,B-LAB-01,Sun,1,0.6
G7-G02,T036,music,B-CR-001,Sun,1,0.6
G7-G02,T386,social,B-CR-001,Sun,1,0.6
G7-G02,T461,history,B-CR-001,Sun,1,0.6
G7-G02,T461,history,B-CR-001,Mon,1,0.6
G7-G02,T465,geography,B-CR-001,Sun,1,0.6
G7-G02,T465,geography,B-CR-001,Mon,1,0.6
G7-G02,T032,chinese,B-CR-001,Sun,1,0.6
G7-G03,T445,math,B-CR-001,Sun,1,0.6
G7-G03,T445,math,B-CR-001,Mon,1,0.6
G7-G03,T445,math,B-CR-001,Tue,1,0.6
G7-G03,T445,math,B-CR-001,Wed,1,0.6
G7-G03,T445,math,B-CR-001,Thu,1,0.6
G7-G03,T445,math,B-CR-001,Sun,2,0.6
G7-G03,T445,math,B-CR-001,Mon,2,0.6
G7-G03,T445,math,B-CR-001,Tue,2,0.6
G7-G03,T445,math,B-CR-001,Wed,2,0.6
G7-G03,T072,science,B-LAB-01,Sun,1,0.6
G7-G03,T072,science,B-LAB-01,Mon,1,0.6
G7-G03,T072,science,B-LAB-01,Tue,1,0.6
G7-G03,T072,science,B-LAB-01,Wed,1,0.6
G7-G03,T072,science,B-LAB-01,Thu,1,0.6
G7-G03,T072,science,B-LAB-01,Sun,2,0.6
G7-G03,T072,science,B-LAB-01,Mon,2,0.6
G7-G03,T313,arabic,B-CR-001,Sun,1,0.6
G7-G03,T313,arabic,B-CR-001,Mon,1,0.6
G7-G03,T313,arabic,B-CR-001,Tue,1,0.6
G7-G03,T313,arabic,B-CR-001,Wed,1,0.6
G7-G03,T318,islamic,B-CR-001,Sun,1,0.6
G7-G03,T318,islamic,B-CR-001,Mon,1,0.6
G7-G03,T318,islamic,B-CR-001,Tue,1,0.6
G7-G03,T318,islamic,B-CR-001,Wed,1,0.6
G7-G03,T016,pe,B-PG-01,Sun,1,0.6
G7-G03,T028,art,B-CR-001,Sun,1,0.6
G7-G03,T002,library,B-LIB-01,Sun,1,0.6
G7-G03,T202,english,B-CR-001,Sun,1,0.6
G7-G03,T202,english,B-CR-001,Mon,1,0.6
G7-G03,T202,english,B-CR-001,Tue,1,0.6
G7-G03,T202,english,B-CR-001,Wed,1,0.6
G7-G03,T202,english,B-CR-001,Thu,1,0.6
G7-G03,T202,english,B-CR-001,Sun,2,0.6
G7-G03,T202,english,B-CR-001,Mon,2,0.6
G7-G03,T202,english,B-CR-001,Tue,2,0.6
G7-G03,T202,english,B-CR-001,Wed,2,0.6
G7-G03,T012,french,B-CR-001,Sun,1,0.6
G7-G03,T030,computer,B-LAB-01,Sun,1,0.6
G7-G03,T038,music,B-CR-001,Sun,1,0.6
G7-G03,T389,social,B-CR-001,Sun,1,0.6
G7-G03,T478,history,B-CR-001,Sun,1,0.6
G7-G03,T478,history,B-CR-001,Mon,1,0.6
G7-G03,T482,geography,B-CR-001,Sun,1,0.6
G7-G03,T482,geography,B-CR-001,Mon,1,0.6
G7-G03,T032,chinese,B-CR-001,Sun,1,0.6
